,text,verdict
399,"""laziness is a trait in blacks,"" 1991 book quotes trump as saying:",true
400,mass grave found in mexico town where over 40 students went missing -,true
401,"mr. president, stop mansplaining your ""need"" to have government care for *my* children #sotu",true
402,the broadcast premiere of #pillowtalk is on mtv right now 💥,false
403,"ibtihaj muhammad wins bronze in fencing, becomes first u.s. olympian to compete in a hijab:",false
404,"at least two people are dead in a shooting at a school in northern saskatchewan, canadian government official said",false
405,remembering paul walker:,true
406,alpha male rt photo of vladimir putin's motorcade. posted without comment.,true
407,"darren wilson was paid $500,000 for his abc interview. and so the hands of racism and capitalism continue to wash one another.",true
408,r.i.p to the driver that died with paul walker that no one cares about because he wasn't famous,true
409,"breaking: fsu shooter identified as myron may, a lawyer who graduated from fsu before attending texas tech's law school. #fsushooting",true
410,puppy-sized spider surprises scientist in rainforest |,true
411,"a city in louisiana has made ""twerking"" illegal, imposing a punishment of 30 days in jail for a first offense",true
412,sugarhill gang rapper big bank hank has died at the age of 57. read about his legacy and contribution to hip hop:,true
413,"""afghanistan has been through a lot. you know what it needs now? deer with fangs."" -- god",true
414,hillary clinton strategist bob beckel called for wikileaks editor julian assange to be assassinated. #dncleaks,true
415,".@tedcruz: ""broke his promise to the american people"" on immigration #cnnsotu",false
416,causes of death in usa in 2016 (through june 15),true
417,exclusive! angelina jolie will be a visiting professor at georgetown university:,false
418,elvis presley was born on this day in 1935,false
419,'nine britons and 80 children' feared dead after flight #mh17 'shot down',true
420,a letter written to parents inside all 1970s lego sets😳💯 this is perfect.,true
421,"in a historic first, the international criminal court has classified destroying cultural artifacts as a war crime.",false
422,the sudden & tragic death of #paulwalker reminds us that we shouldn't take even a moment for granted bc it can be over in a blink #sosad,true
423,paul walker remembered: celebs react to 'fast and furious' star's death,true
424,that powerful lego letter to parents about gender and creativity? it's real.,true
425,rest in peace: big bank hank of sugarhill gang dead at 57,true
426,"wow. obama disses stay at home moms. ""that’s not a choice we want americans to make.""",true
427,".@tedcruz: ""bernie is a socialist and he admits it. hillary is a socialist and she pretends she's not.""",false
428,if darren wilson was paid by it would be a painful reminder that destroying black life remains profitable in america. #ferguson,true
429,source: microsoft in discussions to buy 'minecraft' maker mojang for more than $2 billion -,true
430,a pregnant woman has lost her eye after being shot with bean bag by police in ferguson:,true
431,"hearing that bernie sanders flipped clark county in nevada at state convention, may have won the entire state #feelthebern",true
432,this is the surface-to-air missile ukraine says shot down malaysia airlines plane,true
433,'do you know me? do you know my heart?' muslims in new york share their experiences,false
434,"christian bale in talks to play steve jobs in danny boyle's #jobs, written by aaron sorkin.",true
435,harry potter stars react to the tragic news of alan rickman's death:,false
436,"the asiago ranch is a ‘wich of art. call us leonardo da ranchi. actually, please don’t.",true
437,"after speculation that he’s been arrested, banksy debuts new mural in bristol",true
438,"researcher on his encounter with a goliath birdeater, the world's largest spider",true
439,coming 2 america soon! .@kfc bans alcohol-based wet wipes so #muslims aren’t offended #tcot,true
440,survey: 1 in 3 vegetarians admits to eating meat when drunk...,true
441,hewlett-packard announces it will break in two,true
442,officials took away this halloween decoration after reports of it being a real suicide victim. 2003,true
443,"banksy proves he hasn't been arrested, puts up new piece in bristol. take a look here:",true
444,starve the beasts destroying our #civilsociety #target stock ➡️ sinks $1.5 billion,true
445,#ferguson chief let most of day go by b4 disclosing (after repeated qs) that cop who killed #mikebrown knew nothing about robbery. danger,true
446,"‘keep it,’ says simone biles throwing gold medal to adoring men's gymnastics team #rio2016",false
447,lets start by boycotting koch industiers they paid for george zimmerman legal fees #justicefortrayvon #jurorb37,true
448,woah! olivia pope ditches the white hat for a hot new look in this badass scandal promo:,false
449,"bachmann slams ""classless"" obama for skipping nancy reagan’s funeral",true
450,"#ferguson pd charged #henrydavis w/ ""destruction of property"" for bleeding on their uniforms:",true
451,uniformed canadian soldier shot at war memorial in #ottawa.,true
452,layton police officer hospitalized after subway worker serves him meth and thc in his drink (video),true
453,"breaking: fbi uncovers new audio from neighbor on skype, lawyer counts 11 shots #mikebrown",true
454,canadian mayor tells muslim to pound pork. refuses to remove pork from school canteen.,true
455,"sure, first you dump pluto by calling it a dwarf planet, then you drive by its house to make sure it’s not dating any other solar systems.",false
456,"we have some bad news, friends fans. the whole cast won't be reuniting in february:",false
457,#breaking: missing afghan soldiers reportedly found near canadian border,true
458,"""we still have sanctions on iran for its violations of human rights—for its support for terrorism &...its ballistic missile program"" —@potus",false
459,"good sweet lord, pepsi is actually testing a doritos-flavored mountain dew",true
460,".@onedirection's new music video for ""history"" is a walk down memory lane: #1dhistoryvideo",false
461,vaughn foods co-worker who witnessed murder tells #news9 murder suspect alton nolen was shouting islamic phrases. fbi investigating,true
462,irritated chick-fil-a manager makes a list of teen slang his employees are forbidden to use,true
463,ex-marlboro man dies from smoking-related disease -,true
464,"man arrested with two firearms at entrance to hotel at disneyland paris, french media report",false
465,breaking: 15.1 foot tsunami reported in coquimbo. #earthquake #tsunami,false
466,meet kenny the tiger. he was born with down syndrome. he's proof you don't have to be perfect to be beautiful ❤️,true
467,neurotic woman turns to neurotic friends for support,false
